ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Meters
9307,2503 - 3841,2503,3841,67,4509.566737924548800
9308,2503 - 3790,2503,3790,68,4539.446073145133600
9309,2503 - 3795,2503,3795,69,4643.965616296425700
9310,2503 - 3377,2503,3377,70,4665.763520272462300
9311,2503 - 4054,2503,4054,71,4750.537796635737300
9312,2503 - 3838,2503,3838,72,4778.669595524855100
9313,2503 - 2544,2503,2544,73,4827.716997074516300
9314,2503 - 3794,2503,3794,74,4886.837002366880400
9315,2503 - 3793,2503,3793,75,5168.099688260598700
9316,2503 - 2823,2503,2823,76,5233.081099526221800
9317,2503 - 3791,2503,3791,77,6660.757821765556400
9318,3792 - 3792,3792,3792,1,0.000000000000000
9319,3792 - 3841,3792,3841,2,366.740685077934590
9320,3792 - 2548,3792,2548,3,554.536904072667990
9321,3792 - 2547,3792,2547,4,588.483556755227370
9322,3792 - 3797,3792,3797,5,840.108344399672890
9323,3792 - 3838,3792,3838,6,923.021041301090120
9324,3792 - 2540,3792,2540,7,983.440063060895450
9325,3792 - 3793,3792,3793,8,1064.382815827235200
9326,3792 - 3795,3792,3795,9,1085.672201459261900
9327,3792 - 3798,3792,3798,10,1088.899985880129000
9328,3792 - 3635,3792,3635,11,1346.941092816098300
9329,3792 - 3794,3792,3794,12,1419.807496533803700
9330,3792 - 3799,3792,3799,13,1632.902716032351900
9331,3792 - 2537,3792,2537,14,1800.390138395393900
9332,3792 - 3685,3792,3685,15,1888.415854971608300
9333,3792 - 2497,3792,2497,16,2050.008981140439600
9334,3792 - 2561,3792,2561,17,2119.629885120490600
9335,3792 - 4047,3792,4047,18,2132.658539228299600
9336,3792 - 2552,3792,2552,19,2163.532666789593800
9337,3792 - 2501,3792,2501,20,2169.168177047227300
9338,3792 - 3294,3792,3294,21,2223.396867555761700
9339,3792 - 1001,3792,1001,22,2227.352711830527800
9340,3792 - 3291,3792,3291,23,2289.842714491968800
9341,3792 - 3621,3792,3621,24,2333.412993953531000
9342,3792 - 3455,3792,3455,25,2348.605502108272000
9343,3792 - 2496,3792,2496,26,2386.807736203429600
9344,3792 - 3619,3792,3619,27,2559.005306789293600
9345,3792 - 2566,3792,2566,28,2565.747964233464700
9346,3792 - 2562,3792,2562,29,2619.644631292518200
9347,3792 - 4051,3792,4051,30,2643.491102562008600
9348,3792 - 3390,3792,3390,31,2725.881952972494700
9349,3792 - 2495,3792,2495,32,2765.577135115704100
9350,3792 - 2499,3792,2499,33,2805.493777604370300
9351,3792 - 2571,3792,2571,34,2842.922533249921300
9352,3792 - 2565,3792,2565,35,2899.327554104042500
9353,3792 - 2575,3792,2575,36,2968.496531507726100
9354,3792 - 2569,3792,2569,37,3019.021324021380200
9355,3792 - 3684,3792,3684,38,3076.750511423215800
9356,3792 - 2494,3792,2494,39,3078.128122675480900
9357,3792 - 4050,3792,4050,40,3157.026279641187100
9358,3792 - 2498,3792,2498,41,3239.977721934408200
9359,3792 - 2539,3792,2539,42,3243.758743036349200
9360,3792 - 2568,3792,2568,43,3254.820769212246400
9361,3792 - 2549,3792,2549,44,3373.981772242442300
9362,3792 - 2502,3792,2502,45,3494.613640166441200
9363,3792 - 2711,3792,2711,46,3603.603279846182900
9364,3792 - 4052,3792,4052,47,3605.855699616388400
9365,3792 - 3660,3792,3660,48,3647.598116865295200
9366,3792 - 3513,3792,3513,49,3686.761941636693300
9367,3792 - 4060,3792,4060,50,3776.015450234359800
9368,3792 - 2567,3792,2567,51,3857.976619922504100
9369,3792 - 3790,3792,3790,52,3861.551023645248700
9370,3792 - 2563,3792,2563,53,3866.821430850849100
9371,3792 - 3686,3792,3686,54,3882.127821204195700
9372,3792 - 4048,3792,4048,55,3944.098449855674500
9373,3792 - 4054,3792,4054,56,3959.573272853073400
9374,3792 - 4055,3792,4055,57,3990.405899380725300
9375,3792 - 3377,3792,3377,58,3991.009036809778500
9376,3792 - 3687,3792,3687,59,4160.857067596000000
9377,3792 - 2542,3792,2542,60,4197.014284160817600
9378,3792 - 2570,3792,2570,61,4257.133427471396300
9379,3792 - 4057,3792,4057,62,4293.381480047652100
9380,3792 - 2574,3792,2574,63,4366.291007776743800
9381,3792 - 2707,3792,2707,64,4397.466659390862300
9382,3792 - 2503,3792,2503,65,4408.029172345884000
9383,3792 - 2504,3792,2504,66,4671.976989702366200
9384,3792 - 2572,3792,2572,67,4726.584801187445000
9385,3792 - 3292,3792,3292,68,4730.794855736051400
9386,3792 - 3791,3792,3791,69,4809.306448457608000
9387,3792 - 2822,3792,2822,70,4905.239382640666000
9388,3792 - 4058,3792,4058,71,5019.695784742909400
9389,3792 - 4059,3792,4059,72,5154.381934524341900
9390,3792 - 2544,3792,2544,73,5340.406995289051300
9391,3792 - 3293,3792,3293,74,5745.340907820734200
9392,3792 - 2823,3792,2823,75,5978.504240665395600
9393,3792 - 4061,3792,4061,76,6543.633059023491100
9394,3792 - 4062,3792,4062,77,7181.250887669413700
9395,3293 - 3293,3293,3293,1,0.000000000000000
9396,3293 - 2544,3293,2544,2,480.454613624234700
9397,3293 - 2822,3293,2822,3,845.066277011668380
9398,3293 - 2823,3293,2823,4,873.490587784961240
9399,3293 - 3292,3293,3292,5,1023.393880062683300
9400,3293 - 4057,3293,4057,6,1451.959427773082600
9401,3293 - 2542,3293,2542,7,1555.963538890317500
9402,3293 - 4055,3293,4055,8,1788.588823181309200
9403,3293 - 4062,3293,4062,9,1814.128094659672300
9404,3293 - 4054,3293,4054,10,2070.002595105512200
9405,3293 - 3660,3293,3660,11,2154.437653355309100
9406,3293 - 4059,3293,4059,12,2257.157886169992300
9407,3293 - 4060,3293,4060,13,2299.383623547035300
9408,3293 - 4052,3293,4052,14,2303.213403756302800
9409,3293 - 2563,3293,2563,15,2419.574268772345500
9410,3293 - 4061,3293,4061,16,2451.745923305593800
9411,3293 - 2568,3293,2568,17,2500.398721784488800
9412,3293 - 2498,3293,2498,18,2622.620597410124400
9413,3293 - 2569,3293,2569,19,2726.319583799354400
9414,3293 - 2539,3293,2539,20,2791.453381839144200
9415,3293 - 2707,3293,2707,21,2854.966079735771900
9416,3293 - 2571,3293,2571,22,2922.606458184912800
9417,3293 - 2565,3293,2565,23,2932.760280870791100
9418,3293 - 2494,3293,2494,24,2959.120150412013600
9419,3293 - 3684,3293,3684,25,2967.070416932978800
9420,3293 - 2495,3293,2495,26,3111.725106537528500
9421,3293 - 4051,3293,4051,27,3117.586736588425500
9422,3293 - 3390,3293,3390,28,3136.601768064710100
9423,3293 - 2562,3293,2562,29,3206.876896549614700
9424,3293 - 2499,3293,2499,30,3241.744976674825000
9425,3293 - 3619,3293,3619,31,3270.791346508840400
9426,3293 - 2496,3293,2496,32,3438.376707538703600
9427,3293 - 3513,3293,3513,33,3490.337405991269400
9428,3293 - 3291,3293,3291,34,3518.342575650766300
9429,3293 - 3455,3293,3455,35,3548.906313969660500
9430,3293 - 1001,3293,1001,36,3600.338841854607400
9431,3293 - 3294,3293,3294,37,3614.743238645072800
9432,3293 - 2502,3293,2502,38,3671.797835282416100
9433,3293 - 2561,3293,2561,39,3688.555405022244900
9434,3293 - 4047,3293,4047,40,3698.804646735533900
9435,3293 - 3621,3293,3621,41,3718.398045213365100
9436,3293 - 2549,3293,2549,42,3764.177206031917200
9437,3293 - 2497,3293,2497,43,3774.183599090693400
9438,3293 - 4048,3293,4048,44,3901.626972176550200
9439,3293 - 2552,3293,2552,45,3980.353601324468900
9440,3293 - 2537,3293,2537,46,4059.372720183141200
9441,3293 - 2566,3293,2566,47,4078.142665252140400
9442,3293 - 3687,3293,3687,48,4118.385589916875700
9443,3293 - 2567,3293,2567,49,4176.796100835279500
9444,3293 - 2501,3293,2501,50,4208.837605547440000
9445,3293 - 2570,3293,2570,51,4214.661949792272000
9446,3293 - 2503,3293,2503,52,4365.557694666759700
9447,3293 - 3685,3293,3685,53,4412.452551429426400
9448,3293 - 3635,3293,3635,54,4485.445699083736100
9449,3293 - 2575,3293,2575,55,4560.206008947200600
9450,3293 - 2504,3293,2504,56,4629.505512023241900
9451,3293 - 2540,3293,2540,57,4781.212740864238200
9452,3293 - 3799,3293,3799,58,4864.777509543267100
9453,3293 - 3798,3293,3798,59,4881.176743733604800
9454,3293 - 2711,3293,2711,60,4961.678955737058500
9455,3293 - 3797,3293,3797,61,5080.691648809160100
9456,3293 - 2547,3293,2547,62,5236.519264123907300
9457,3293 - 3686,3293,3686,63,5327.684533643070600
9458,3293 - 3794,3293,3794,64,5385.551401820378500
9459,3293 - 2548,3293,2548,65,5437.790307040682800
9460,3293 - 4050,3293,4050,66,5457.641068392945300
9461,3293 - 3795,3293,3795,67,5719.686696894919800
9462,3293 - 3792,3293,3792,68,5745.340907820735100
9463,3293 - 2574,3293,2574,69,5811.847720215619100
9464,3293 - 3841,3293,3841,70,5846.878473399398900
9465,3293 - 3838,3293,3838,71,6053.050334663752400
9466,3293 - 2572,3293,2572,72,6172.141513626320400
9467,3293 - 3790,3293,3790,73,6179.494372276442800
9468,3293 - 3377,3293,3377,74,6305.811819403772500
9469,3293 - 3793,3293,3793,75,6454.473315154647000
9470,3293 - 4058,3293,4058,76,6465.252497181783800
9471,3293 - 3791,3293,3791,77,8300.806120896866600
9472,4062 - 4062,4062,4062,1,0.000000000000000
9473,4062 - 4061,4062,4061,2,637.617828645921690
9474,4062 - 2823,4062,2823,3,1799.297930449282100
9475,4062 - 3293,4062,3293,4,1814.128094659672300
9476,4062 - 2544,4062,2544,5,2227.364584218555600
9477,4062 - 2822,4062,2822,6,2657.128777454740400
9478,4062 - 3292,4062,3292,7,2835.456380505756000
9479,4062 - 4059,4062,4059,8,2992.269716016835000
9480,4062 - 3687,4062,3687,9,3020.393820073413300
9481,4062 - 2707,4062,2707,10,3246.059795100651200
9482,4062 - 4057,4062,4057,11,3264.021928216154700
9483,4062 - 2542,4062,2542,12,3368.026039333389200
9484,4062 - 2563,4062,2563,13,3468.203236612864700
9485,4062 - 4055,4062,4055,14,3588.127427376681200
9486,4062 - 4060,4062,4060,15,3639.954487467054600
9487,4062 - 2570,4062,2570,16,3641.864013038617000
9488,4062 - 3513,4062,3513,17,3648.442003999019600
9489,4062 - 2502,4062,2502,18,3737.326942855734600
9490,4062 - 4048,4062,4048,19,3740.866782214768600
9491,4062 - 2503,4062,2503,20,3763.446291245578800
9492,4062 - 4054,4062,4054,21,3802.906391820334200
9493,4062 - 2504,4062,2504,22,3815.741894768561000
9494,4062 - 2549,4062,2549,23,3914.056720275735600
9495,4062 - 3660,4062,3660,24,3966.500153798382100
9496,4062 - 4052,4062,4052,25,4102.752007951674400
9497,4062 - 2498,4062,2498,26,4119.871787377003800
9498,4062 - 2539,4062,2539,27,4130.400712193062600
9499,4062 - 2567,4062,2567,28,4242.325208408598000
9500,4062 - 3684,4062,3684,29,4258.991464919197800
9501,4062 - 2494,4062,2494,30,4298.067480765931600
9502,4062 - 2568,4062,2568,31,4312.461222227560900
9503,4062 - 2571,4062,2571,32,4452.686196017693000
9504,4062 - 2565,4062,2565,33,4462.840018703571300
9505,4062 - 2499,4062,2499,34,4484.072818713642800
9506,4062 - 2569,4062,2569,35,4532.435363254173400
9507,4062 - 2495,4062,2495,36,4574.842578870708200
9508,4062 - 3390,4062,3390,37,4640.470613117917300
9509,4062 - 4051,4062,4051,38,4647.666474421206700
9510,4062 - 2562,4062,2562,39,4736.956634382393500
9511,4062 - 3619,4062,3619,40,4776.198638846418400
9512,4062 - 2575,4062,2575,41,4782.172283088687400
9513,4062 - 3455,4062,3455,42,4843.384594609841800
9514,4062 - 3621,4062,3621,43,4851.571461405583200
9515,4062 - 3294,4062,3294,44,4957.854020113652000
9516,4062 - 2496,4062,2496,45,4968.456445371482900
9517,4062 - 2711,4062,2711,46,5027.208063310376900
9518,4062 - 3291,4062,3291,47,5064.159244813246000
9519,4062 - 2552,4062,2552,48,5113.527017516687900
9520,4062 - 1001,4062,1001,49,5130.418579687386200
9521,4062 - 4047,4062,4047,50,5173.199985117994400
9522,4062 - 2566,4062,2566,51,5211.316081444358100
9523,4062 - 2561,4062,2561,52,5234.372074184725500
9524,4062 - 2497,4062,2497,53,5285.194964495272000
9525,4062 - 2537,4062,2537,54,5385.591367319718300
9526,4062 - 3686,4062,3686,55,5393.213641216389100
9527,4062 - 2501,4062,2501,56,5436.443245386587500
9528,4062 - 3685,4062,3685,57,5738.671198566004000
9529,4062 - 3635,4062,3635,58,5837.896549869015000
9530,4062 - 2574,4062,2574,59,5877.376827788937600
9531,4062 - 2540,4062,2540,60,6217.122720712917700
9532,4062 - 2572,4062,2572,61,6237.670621199638800
9533,4062 - 3798,4062,3798,62,6426.993412896086700
9534,4062 - 4058,4062,4058,63,6530.781604755102300
9535,4062 - 3799,4062,3799,64,6557.136939921548200
9536,4062 - 3797,4062,3797,65,6626.508317971641200
9537,4062 - 4050,4062,4050,66,6629.271454242425500
9538,4062 - 2547,4062,2547,67,6672.429243972586800
9539,4062 - 2548,4062,2548,68,6873.700286889362400
9540,4062 - 3794,4062,3794,69,7118.455198535202700
9541,4062 - 3792,4062,3792,70,7181.250887669414600
9542,4062 - 3841,4062,3841,71,7282.788453248078400
9543,4062 - 3790,4062,3790,72,7312.667788468662400
9544,4062 - 3795,4062,3795,73,7417.187331619955300
9545,4062 - 3377,4062,3377,74,7438.985235595991100
9546,4062 - 3838,4062,3838,75,7551.891310848383900
9547,4062 - 3793,4062,3793,76,7941.321403584128300
9548,4062 - 3791,4062,3791,77,9433.979537089084300
9549,2571 - 2571,2571,2571,1,0.000000000000000
9550,2571 - 4051,2571,4051,2,199.431430687912670
9551,2571 - 2562,2571,2562,3,365.524234370298070
9552,2571 - 2565,2571,2565,4,426.506891100121270
9553,2571 - 2498,2571,2498,5,561.696964928289050
9554,2571 - 2496,2571,2496,6,564.876157744267860
9555,2571 - 3291,2571,3291,7,614.921205380952760
9556,2571 - 1001,2571,1001,8,678.405988883693570
9557,2571 - 3390,2571,3390,9,686.539743689273790
9558,2571 - 2539,2571,2539,10,778.667728890129300
9559,2571 - 2561,2571,2561,11,784.241991595430820
9560,2571 - 2569,2571,2569,12,790.280337248981600
9561,2571 - 3619,2571,3619,13,790.902182524072830
9562,2571 - 4047,2571,4047,14,825.304096941098580
9563,2571 - 3660,2571,3660,15,835.804671717873250
9564,2571 - 2497,2571,2497,16,854.130461007781040
9565,2571 - 4060,2571,4060,17,933.092916984438940
9566,2571 - 2563,2571,2563,18,1023.898897600928100
9567,2571 - 2568,2571,2568,19,1026.079782439847600
9568,2571 - 2495,2571,2495,20,1047.237349903693300
9569,2571 - 3294,2571,3294,21,1148.320784181840500
9570,2571 - 2494,2571,2494,22,1170.861381987216900
9571,2571 - 2542,2571,2542,23,1379.868385143895200
9572,2571 - 3684,2571,3684,24,1391.352792178181700
9573,2571 - 4052,2571,4052,25,1442.016861732989600
9574,2571 - 3455,2571,3455,26,1470.868827854650400
9575,2571 - 4057,2571,4057,27,1501.358168463430300
9576,2571 - 2499,2571,2499,28,1507.371157391448600
9577,2571 - 2707,2571,2707,29,1554.544126140941200
9578,2571 - 3635,2571,3635,30,1573.409102641722900
9579,2571 - 2537,2571,2537,31,1575.431194725772200
9580,2571 - 3621,2571,3621,32,1674.849297696909200
9581,2571 - 4055,2571,4055,33,1761.664912608326600
9582,2571 - 3685,2571,3685,34,1837.409831318509500
9583,2571 - 2540,2571,2540,35,1878.794366293425800
9584,2571 - 3292,2571,3292,36,1903.957826744529300
9585,2571 - 3513,2571,3513,37,1914.619781236472600
9586,2571 - 2552,2571,2552,38,1932.396515468972400
9587,2571 - 2501,2571,2501,39,1938.032025726605300
9588,2571 - 3798,2571,3798,40,1978.758369162792000
9589,2571 - 4054,2571,4054,41,1986.365894482474900
9590,2571 - 2502,2571,2502,42,2096.080210527619300
9591,2571 - 3799,2571,3799,43,2108.901896188253900
9592,2571 - 2822,2571,2822,44,2113.216071056444000
9593,2571 - 3797,2571,3797,45,2178.273274238348700
9594,2571 - 2549,2571,2549,46,2184.174860678120200
9595,2571 - 4059,2571,4059,47,2315.910553558820100
9596,2571 - 4048,2571,4048,48,2325.909347421753400
9597,2571 - 2547,2571,2547,49,2334.100889553094000
9598,2571 - 2566,2571,2566,50,2334.611812912842700
9599,2571 - 2548,2571,2548,51,2535.371932469870000
9600,2571 - 3687,2571,3687,52,2542.667965162078900
9601,2571 - 2544,2571,2544,53,2548.383683704829300
9602,2571 - 2567,2571,2567,54,2601.078476080483600
9603,2571 - 2570,2571,2570,55,2638.944325037475200
9604,2571 - 3794,2571,3794,56,2711.902075054317300
9605,2571 - 2503,2571,2503,57,2789.840069911963800
9606,2571 - 2575,2571,2575,58,2797.756524464104600
9607,2571 - 3792,2571,3792,59,2842.922533249921800
9608,2571 - 3293,2571,3293,60,2922.606458184912800
9609,2571 - 3841,2571,3841,61,2944.460098828587000
9610,2571 - 3795,2571,3795,62,3021.853472358259300
9611,2571 - 2504,2571,2504,63,3053.787887268446900
9612,2571 - 4050,2571,4050,64,3154.860975751065800
9613,2571 - 2823,2571,2823,65,3173.085794261874500
9614,2571 - 3838,2571,3838,66,3213.562956428892400
9615,2571 - 2711,2571,2711,67,3385.961330982262100
9616,2571 - 3793,2571,3793,68,3602.993049164636900
9617,2571 - 3686,2571,3686,69,3711.387814160574200
9618,2571 - 4061,2571,4061,70,3815.068367371770800
9619,2571 - 3790,2571,3790,71,4005.476934252245900
9620,2571 - 3377,2571,3377,72,4131.794381379575500
9621,2571 - 2574,2571,2574,73,4195.551000733122200
9622,2571 - 4062,2571,4062,74,4452.686196017693000
9623,2571 - 2572,2571,2572,75,4555.844794143823500
9624,2571 - 4058,2571,4058,76,4848.955777699287900
9625,2571 - 3791,2571,3791,77,6126.788682872669600
9626,3798 - 3798,3798,3798,1,0.000000000000000
9627,3798 - 3797,3798,3797,2,281.074241424682840
9628,3798 - 2547,3798,2547,3,500.697405541901840
9629,3798 - 3799,3798,3799,4,649.647438341161890
9630,3798 - 2548,3798,2548,5,701.968448458678040
9631,3798 - 3794,3798,3794,6,733.143705891524970
9632,3798 - 2540,3798,2540,7,962.053910985633820
9633,3798 - 3795,3798,3795,8,1043.095103195466900
9634,3798 - 3792,3798,3792,9,1088.899985880129200
9635,3798 - 3841,3798,3841,10,1150.161146056194600
9636,3798 - 2561,3798,2561,11,1261.642608125361000
9637,3798 - 3838,3798,3838,12,1359.125153037400200
9638,3798 - 3291,3798,3291,13,1431.855437496839200
9639,3798 - 3635,3798,3635,14,1466.254478882608100
9640,3798 - 1001,3798,1001,15,1585.973647841098200
9641,3798 - 2497,3798,2497,16,1684.986371147010900
9642,3798 - 2562,3798,2562,17,1762.407868078089900
9643,3798 - 3793,3798,3793,18,1771.526674433894000
9644,3798 - 4051,3798,4051,19,1779.326938474879400
9645,3798 - 4047,3798,4047,20,1874.366643112109400
9646,3798 - 2496,3798,2496,21,1961.759791452059500
9647,3798 - 2571,3798,2571,22,1978.758369162792200
9648,3798 - 2565,3798,2565,23,2041.340277108913100
9649,3798 - 3390,3798,3390,24,2086.065617989066100
9650,3798 - 2569,3798,2569,25,2154.857159934250800
9651,3798 - 3294,3798,3294,26,2177.117829925571600
9652,3798 - 3619,3798,3619,27,2189.388202301864600
9653,3798 - 2498,3798,2498,28,2385.069906330979800
9654,3798 - 2539,3798,2539,29,2388.850927432920800
9655,3798 - 2568,3798,2568,30,2390.656605125117000
9656,3798 - 2495,3798,2495,31,2446.763224203485600
9657,3798 - 2537,3798,2537,32,2469.140941002903200
9658,3798 - 3455,3798,3455,33,2505.231784281381400
9659,3798 - 2499,3798,2499,34,2548.486901274180100
9660,3798 - 3685,3798,3685,35,2557.166657579117300
9661,3798 - 2494,3798,2494,36,2570.567292708008600
9662,3798 - 3621,3798,3621,37,2622.132764247140100
9663,3798 - 4052,3798,4052,38,2715.969553610658700
9664,3798 - 3660,3798,3660,39,2783.433952778165800
9665,3798 - 3684,3798,3684,40,2790.878666477974100
9666,3798 - 2552,3798,2552,41,2832.283469397103100
9667,3798 - 2501,3798,2501,42,2837.918979654736600
9668,3798 - 4060,3798,4060,43,2911.851286147230900
9669,3798 - 2563,3798,2563,44,3002.657266763719700
9670,3798 - 4054,3798,4054,45,3069.687126847343700
9671,3798 - 4055,3798,4055,46,3110.160230101396300
9672,3798 - 2549,3798,2549,47,3225.290604560851500
9673,3798 - 2566,3798,2566,48,3234.498766840974000
9674,3798 - 3513,3798,3513,49,3314.145655536264700
9675,3798 - 2542,3798,2542,50,3332.850120073688700
9676,3798 - 2502,3798,2502,51,3345.922472484850500
9677,3798 - 4057,3798,4057,52,3429.217315960523100
9678,3798 - 2707,3798,2707,53,3533.302495303732500
9679,3798 - 2575,3798,2575,54,3637.247334115235400
9680,3798 - 2567,3798,2567,55,3710.620905749714400
9681,3798 - 4048,3798,4048,56,3725.435221721545500
9682,3798 - 4050,3798,4050,57,3825.777082248696800
9683,3798 - 3292,3798,3292,58,3866.630691648922900
9684,3798 - 3687,3798,3687,59,3942.193839461871000
9685,3798 - 2570,3798,2570,60,4038.470199337267300
9686,3798 - 2822,3798,2822,61,4041.075218553536600
9687,3798 - 2503,3798,2503,62,4189.365944211755000
9688,3798 - 2711,3798,2711,63,4272.354082453693100
9689,3798 - 4059,3798,4059,64,4290.217770437213400
9690,3798 - 2504,3798,2504,65,4453.313761568237200
9691,3798 - 2544,3798,2544,66,4476.242831201921900
9692,3798 - 3686,3798,3686,67,4550.878623811705400
9693,3798 - 3790,3798,3790,68,4676.393040749876500
